1	-0.1047363	-0.09118652	-1.339478
1	-0.09033203	-0.07043457	-1.353149
1	-0.09289551	-0.1013184	-1.351929
1	-0.08703613	-0.100708	-1.36853
1	-0.0838623	-0.08447266	-1.331299
1	-0.08251953	-0.07849121	-1.39856
1	-0.08374023	-0.09436035	-1.360962
1	-0.08837891	-0.1098633	-1.364014
1	-0.08044434	-0.05456543	-1.3396
1	-0.09338379	-0.09692383	-1.339233
1	-0.0892334	-0.08239746	-1.32959
1	-0.08276367	-0.09289551	-1.37207
1	-0.09155273	-0.09777832	-1.318115
1	-0.07507324	-0.1108398	-1.376953
1	-0.08508301	-0.104126	-1.323608
1	-0.0703125	-0.09997559	-1.359863
1	-0.07067871	-0.1386719	-1.350098
1	-0.07177734	-0.1414795	-1.353638
1	-0.0793457	-0.1508789	-1.356079
1	-0.0748291	-0.1270752	-1.344116
1	-0.07580566	-0.1298828	-1.337524
1	-0.07495117	-0.1414795	-1.330933
1	-0.07495117	-0.1363525	-1.346313
1	-0.06945801	-0.1322021	-1.33606
1	-0.07067871	-0.1431885	-1.347168
1	-0.07763672	-0.1470947	-1.357544
1	-0.07714844	-0.1556396	-1.354736
1	-0.08483887	-0.1434326	-1.336182
1	-0.07788086	-0.1508789	-1.344604
1	-0.06860352	-0.1450195	-1.358887
1	-0.07312012	-0.1572266	-1.33313
1	-0.07104492	-0.1488037	-1.35791
1	-0.06738281	-0.1459961	-1.347656
1	-0.07312012	-0.1607666	-1.345093
1	-0.07104492	-0.1721191	-1.346558
1	-0.07250977	-0.1550293	-1.345459
1	-0.06274414	-0.1694336	-1.34729
1	-0.06884766	-0.1811523	-1.338013
1	-0.06359863	-0.1591797	-1.343018
1	-0.06445313	-0.1695557	-1.345093
1	-0.06567383	-0.1748047	-1.336304
2	-0.1367188	-1.000977	-0.2730713
2	-0.15625	-0.996582	-0.2686768
2	-0.1409912	-0.9936523	-0.2746582
2	-0.135376	-1.000122	-0.2844238
2	-0.1352539	-0.9993896	-0.270874
2	-0.1356201	-0.998291	-0.2713623
2	-0.1188965	-1.001831	-0.2794189
2	-0.1213379	-0.9967041	-0.291748
2	-0.1043701	-0.9910889	-0.2525635
2	-0.1192627	-0.9970703	-0.269165
2	-0.1269531	-0.9981689	-0.2921143
2	-0.1414795	-1.008545	-0.3051758
2	-0.1286621	-0.9958495	-0.2880859
2	-0.1477051	-1.002197	-0.2976074
2	-0.1195068	-0.9975586	-0.2979736
2	-0.1131592	-1.002075	-0.2946777
2	-0.1223145	-1.001221	-0.2962646
2	-0.1340332	-0.9985352	-0.2873535
2	-0.1079102	-1.005249	-0.2841797
2	-0.1079102	-1.005493	-0.2998047
2	-0.1229248	-1.008301	-0.307373
2	-0.1373291	-1.009644	-0.3348389
2	-0.08117676	-0.9974365	-0.2883301
2	-0.09094238	-1.008057	-0.3084717
2	-0.08850098	-1.005005	-0.3154297
2	-0.08666992	-1.008057	-0.3049316
2	-0.08483887	-1.004761	-0.3078613
2	-0.08898926	-1.005859	-0.3103027
2	-0.08911133	-1.001343	-0.3150635
2	-0.09179688	-1.005859	-0.3186035
2	-0.09143066	-1.008301	-0.3212891
2	-0.0916748	-1.002808	-0.3172607
2	-0.09069824	-1.004761	-0.3223877
2	-0.09020996	-1.006714	-0.3210449
2	-0.09106445	-1.004028	-0.3231201
2	-0.08691406	-1.006104	-0.3178711
2	-0.08691406	-1.008179	-0.3155518
2	-0.08117676	-1.005615	-0.3079834
2	-0.08740234	-1.004639	-0.3065186
2	-0.08276367	-1.005615	-0.3220215
2	-0.08068848	-1.010498	-0.3137207
2	-0.08166504	-1.002808	-0.3043213
2	-0.07373047	-1.006836	-0.315918
2	-0.07788086	-1.003662	-0.3050537
2	-0.07922363	-1.004639	-0.3131104
2	-0.08630371	-1.003662	-0.3140869
2	-0.07995605	-1.007813	-0.3144531
2	-0.08178711	-1.004028	-0.3223877
2	-0.07946777	-1.009644	-0.3221436
2	-0.08312988	-1.004517	-0.3145752
2	-0.0793457	-1.007813	-0.3327637
2	-0.0760498	-1.008423	-0.319458
2	-0.08898926	-1.00415	-0.3129883
2	-0.0814209	-1.005737	-0.3190918
2	-0.07531738	-1.005127	-0.3221436
2	-0.07519531	-1.005127	-0.3275146
2	-0.08435059	-1.008667	-0.3120117
2	-0.06884766	-1.009399	-0.317749
2	-0.07287598	-1.009766	-0.3172607
2	-0.06933594	-1.007568	-0.3122559
2	-0.05603027	-1.007446	-0.3062744
2	-0.07080078	-1.003662	-0.3186035
2	-0.07312012	-1.006226	-0.3151855
2	-0.07128906	-1.003662	-0.3051758
2	-0.05383301	-1.009644	-0.3197021
2	-0.07104492	-1.009033	-0.3265381
2	-0.06713867	-1.004761	-0.3165283
2	-0.06518555	-1.004883	-0.3088379
2	-0.06347656	-1.016235	-0.3450928
2	-0.05957032	-1.010254	-0.3162842
2	-0.04980469	-1.006348	-0.3079834
2	-0.06323242	-1.011963	-0.3505859
2	-0.05639648	-1.002441	-0.2805176
2	-0.06750488	-1.013306	-0.3280029
2	-0.05114746	-1.009644	-0.3314209
2	-0.05895996	-1.009644	-0.3137207
2	-0.06286621	-1.00769	-0.3098145
2	-0.06713867	-1.012573	-0.3271484
2	-0.05444336	-1.007568	-0.3231201
2	-0.04980469	-1.008789	-0.3131104
2	-0.05993653	-1.010498	-0.3156738
2	-0.0534668	-1.008545	-0.3129883
2	-0.04980469	-1.005981	-0.3122559
2	-0.04663086	-1.007813	-0.3132324
2	-0.05419922	-1.008301	-0.3100586
2	-0.05895996	-1.011353	-0.3237305
2	-0.05187988	-1.009155	-0.3121338
2	-0.05834961	-1.011597	-0.3129883
2	-0.04748535	-1.009521	-0.3017578
2	-0.04833984	-1.009033	-0.3150635
2	-0.05297851	-1.010864	-0.3139648
2	-0.0501709	-1.011475	-0.3092041
2	-0.04968262	-1.007202	-0.317749
2	-0.04785156	-1.005859	-0.2957764
2	-0.04272461	-1.007324	-0.3217773
2	-0.0645752	-1.001587	-0.2983398
2	-0.04162598	-1.013672	-0.3214111
2	-0.04040527	-1.007202	-0.3179932
2	-0.06262207	-1.006714	-0.2907715
2	-0.04785156	-1.009277	-0.3181152
2	-0.05505371	-1.010132	-0.3190918
2	-0.05957032	-1.008911	-0.3060303
2	-0.0390625	-1.018188	-0.3409424
2	-0.03881836	-1.006592	-0.3078613
2	-0.0513916	-1.000244	-0.2965088
2	-0.03979492	-1.016846	-0.3364258
2	-0.05615234	-1.007324	-0.2805176
2	-0.05578613	-1.011719	-0.3122559
2	-0.03222656	-1.017944	-0.3500977
2	-0.06542969	-1.001465	-0.2790527
2	-0.04394531	-1.008789	-0.3280029
2	-0.02978516	-1.015137	-0.3364258
2	-0.0637207	-1.001343	-0.2921143
2	-0.05029297	-1.010986	-0.3128662
2	-0.06359863	-1.005615	-0.3134766
2	-0.02978516	-1.015991	-0.3505859
2	-0.07531738	-0.9975586	-0.2886963
2	-0.03466797	-1.015625	-0.3383789
2	-0.07165527	-1.002075	-0.3007813
2	-0.05895996	-1.00708	-0.3096924
2	-0.03869629	-1.005859	-0.3225098
2	-0.07653809	-1.009277	-0.3065186
2	-0.04040527	-1.014404	-0.3475342
2	-0.06689453	-1.007324	-0.3164063
2	-0.07189941	-1.004272	-0.3178711
2	-0.03979492	-1.013306	-0.3459473
2	-0.06567383	-1.004028	-0.2990723
2	-0.04162598	-1.01355	-0.3321533
2	-0.0567627	-1.00708	-0.3076172
2	-0.04431152	-1.015869	-0.3203125
2	-0.04626465	-1.004517	-0.3157959
2	-0.0345459	-1.014038	-0.3395996
2	-0.06396484	-1.00293	-0.2849121
2	-0.03735352	-1.012207	-0.3188477
2	-0.0324707	-1.010742	-0.3278809
2	-0.06506348	-1.006226	-0.2854004
2	-0.0526123	-1.012451	-0.3300781
2	-0.07177734	-1.007202	-0.2904053
2	-0.05175781	-1.008179	-0.3162842
2	-0.05053711	-1.013062	-0.3277588
2	-0.03491211	-1.012085	-0.3314209
2	-0.04650879	-1.011475	-0.3190918
2	-0.04785156	-1.009033	-0.3172607
2	-0.06054688	-1.004395	-0.2926025
2	-0.05480957	-1.007813	-0.2952881
2	-0.04760742	-1.011108	-0.3023682
2	-0.03833008	-1.009644	-0.3292236
2	-0.03503418	-1.01355	-0.3214111
2	-0.06079102	-1.002197	-0.286377
2	-0.04675293	-1.009766	-0.3126221
2	-0.0657959	-1.000122	-0.2840576
2	-0.01904297	-1.015503	-0.3494873
2	-0.06201172	-1.004272	-0.2957764
2	-0.05480957	-1.001465	-0.3081055
2	-0.05029297	-1.009521	-0.3100586
2	-0.05737305	-1.01123	-0.2960205
2	-0.02905273	-1.01001	-0.3284912
2	-0.04907227	-1.006714	-0.3145752
2	-0.02685547	-1.011841	-0.342041
2	-0.05114746	-1.00769	-0.3206787
2	-0.03015137	-1.014648	-0.3369141
2	-0.05639648	-1.00769	-0.303833
2	-0.04455566	-1.006836	-0.2991943
2	-0.03027344	-1.012207	-0.3320313
2	-0.03125	-1.009888	-0.3137207
2	-0.02319336	-1.013184	-0.3381348
2	-0.04711914	-1.002075	-0.2910156
2	-0.03796387	-1.01001	-0.3125
2	-0.03320313	-1.010498	-0.3195801
2	-0.03186035	-1.009155	-0.3237305
2	-0.03955078	-1.009399	-0.3071289
2	-0.03662109	-1.013672	-0.3271484
2	-0.04772949	-1.006592	-0.2963867
2	-0.03759766	-1.010742	-0.3322754
2	-0.04077148	-1.013184	-0.328125
2	-0.03649902	-1.008789	-0.3201904
2	-0.02575683	-1.010864	-0.3282471
2	-0.04418945	-1.006836	-0.2900391
2	-0.02941894	-1.012085	-0.3308105
2	-0.03491211	-1.011719	-0.3184814
2	-0.04052734	-1.010376	-0.3175049
2	-0.02746582	-1.008789	-0.3187256
2	-0.04907227	-1.005371	-0.2969971
2	-0.02453613	-1.012085	-0.3271484
2	-0.05395508	-1.005127	-0.2950439
2	-0.01696777	-1.008545	-0.326416
2	-0.0435791	-1.008179	-0.3023682
2	-0.03381348	-1.009521	-0.3227539
2	-0.03991699	-1.009644	-0.3103027
2	-0.03356934	-1.012695	-0.3161621
2	-0.03625488	-1.009766	-0.3297119
2	-0.03039551	-1.00647	-0.3041992
2	-0.03356934	-1.008667	-0.3227539
2	-0.04443359	-1.008667	-0.3067627
2	-0.0357666	-1.011963	-0.322998
2	-0.03503418	-1.007202	-0.3175049
2	-0.04150391	-1.006348	-0.3190918
2	-0.03405762	-1.009766	-0.3134766
2	-0.04394531	-1.009277	-0.3222656
2	-0.0300293	-1.011353	-0.2966309
3	-0.005615234	0.0546875	0.6514893
3	-0.0004882813	0.06384277	0.6416016
3	-0.007568359	0.06665039	0.6229248
3	-0.01000977	0.07983398	0.7381592
3	-0.02722168	0.03686523	0.6390381
3	0.03723145	0.1600342	0.6800537
3	0.004150391	0.1105957	0.7001953
3	-0.0333252	0.08764648	0.6898193
3	-0.07958984	-0.006103516	0.6280518
3	-0.08532715	0.02868652	0.605957
3	-0.06945801	0.02050781	0.6522217
3	-0.05786132	0.03137207	0.6699219
3	-0.08703613	0.01269531	0.6602783
3	-0.1035156	0.0246582	0.5844727
3	-0.08569336	0.06018066	0.666748
3	-0.08666992	0.02148438	0.6677246
3	-0.100708	0.03637695	0.6253662
3	-0.08947754	0.06933594	0.6524658
3	-0.08874512	0.07397461	0.6488037
3	-0.09008789	0.06738281	0.6225586
3	-0.1047363	0.01477051	0.6400146
3	-0.0904541	0.02099609	0.6535645
3	-0.08557129	0.0333252	0.6529541
3	-0.09277344	0.05297851	0.6303711
3	-0.1016846	0.04626465	0.6026611
3	-0.08813477	0.05444336	0.6672363
3	-0.09509277	0.05151367	0.6289063
3	-0.0916748	0.06237793	0.6099854
3	-0.07006836	0.06506348	0.6964111
3	-0.1004639	0.04821777	0.6289063
3	-0.1051025	0.04650879	0.6162109
3	-0.1014404	0.02783203	0.6298828
3	-0.09277344	0.04516602	0.6512451
3	-0.08642578	0.07263184	0.6434326
3	-0.08483887	0.06079102	0.6270752
3	-0.0970459	0.04614258	0.635498
3	-0.09472656	0.04772949	0.6489258
3	-0.07385254	0.07470703	0.6651611
3	-0.08093262	0.07800293	0.6398926
3	-0.08056641	0.04992676	0.6489258
3	-0.08813477	0.04187012	0.6439209
3	-0.0826416	0.06921387	0.6229248
3	-0.08068848	0.04699707	0.649292
3	-0.08459473	0.0715332	0.6312256
3	-0.07995605	0.04382324	0.647583
3	-0.08581543	0.06469727	0.6408691
3	-0.08605957	0.04577637	0.6534424
3	-0.08605957	0.07373047	0.6235352
3	-0.08166504	0.06079102	0.6331787
3	-0.07727051	0.08581543	0.6345215
3	-0.07995605	0.05541992	0.644043
3	-0.07568359	0.06103516	0.6665039
3	-0.0847168	0.06140137	0.6317139
3	-0.0769043	0.08349609	0.6518555
3	-0.08325195	0.06311035	0.6335449
3	-0.07873535	0.0703125	0.6551514
3	-0.09216309	0.0526123	0.6350098
3	-0.07995605	0.09484863	0.6392822
3	-0.08056641	0.06420898	0.661377
3	-0.08642578	0.05957032	0.6323242
3	-0.0682373	0.1026611	0.6560059
3	-0.08239746	0.04956055	0.6534424
3	-0.07421875	0.08776855	0.6677246
3	-0.08154297	0.06689453	0.6260986
3	-0.07751465	0.0925293	0.6646729
3	-0.07727051	0.05395508	0.6916504
3	-0.08007813	0.06982422	0.6118164
3	-0.07702637	0.0847168	0.6538086
3	-0.08117676	0.04943848	0.6741943
3	-0.07922363	0.07409668	0.6395264
3	-0.07592773	0.08349609	0.6500244
3	-0.07580566	0.04638672	0.6577148
3	-0.07543945	0.09179688	0.6331787
3	-0.08081055	0.05151367	0.6531982
3	-0.07177734	0.09179688	0.6650391
3	-0.07910156	0.05749512	0.6451416
3	-0.07385254	0.07531738	0.6385498
3	-0.0703125	0.09680176	0.6566162
3	-0.07543945	0.05993653	0.6468506
3	-0.07751465	0.08874512	0.6291504
3	-0.07177734	0.06640625	0.6793213
3	-0.07727051	0.08056641	0.5925293
3	-0.07678223	0.09155273	0.6204834
3	-0.06335449	0.07055664	0.6922607
3	-0.07910156	0.05529785	0.6033936
3	-0.07189941	0.1030273	0.6351318
3	-0.06738281	0.0559082	0.6794434
3	-0.07702637	0.07531738	0.614624
3	-0.07226563	0.07543945	0.6738281
3	-0.07275391	0.07836914	0.6290283
3	-0.07250977	0.08361816	0.6605225
3	-0.07800293	0.08227539	0.6314697
3	-0.07141113	0.07739258	0.6572266
3	-0.07873535	0.07348633	0.6320801
3	-0.08435059	0.06481934	0.6260986
3	-0.07702637	0.06274414	0.6381836
3	-0.08459473	0.06518555	0.6541748
3	-0.08630371	0.06164551	0.6248779
3	-0.07971191	0.08129883	0.6436768
3	-0.0880127	0.05761719	0.6339111
3	-0.0802002	0.06286621	0.6394043
3	-0.08789063	0.07446289	0.6397705
3	-0.08325195	0.07397461	0.645874
3	-0.0793457	0.08081055	0.677002
3	-0.09155273	0.0748291	0.6081543
3	-0.07202148	0.08496094	0.6403809
3	-0.08996582	0.06188965	0.6269531
3	-0.08300781	0.06640625	0.6558838
3	-0.09594727	0.06970215	0.6132813
3	-0.08166504	0.08459473	0.642334
3	-0.09118652	0.06896973	0.6226807
3	-0.07727051	0.07922363	0.6577148
3	-0.09423828	0.03430176	0.6210938
3	-0.07958984	0.08654785	0.6292725
3	-0.08508301	0.07189941	0.6419678
3	-0.07312012	0.08496094	0.671875
3	-0.08398438	0.0489502	0.6029053
3	-0.07800293	0.09423828	0.6672363
3	-0.08288574	0.08190918	0.6303711
3	-0.09082031	0.07556152	0.6207275
3	-0.07141113	0.08972168	0.6854248
3	-0.09179688	0.05297851	0.657959
3	-0.07836914	0.08007813	0.6446533
3	-0.08947754	0.07617188	0.6149902
3	-0.07226563	0.09326172	0.6689453
3	-0.08837891	0.06091309	0.6403809
3	-0.07800293	0.0970459	0.6420898
3	-0.09204102	0.0994873	0.644043
3	-0.09277344	0.07556152	0.645874
3	-0.09301758	0.07775879	0.6467285
3	-0.08630371	0.08215332	0.6391602
3	-0.08459473	0.08447266	0.6427002
3	-0.09179688	0.08374023	0.6134033
3	-0.08190918	0.09106445	0.6669922
3	-0.08825684	0.05725098	0.6572266
3	-0.08825684	0.08666992	0.6456299
3	-0.0802002	0.1101074	0.6304932
3	-0.09399414	0.08081055	0.6347656
3	-0.08312988	0.06713867	0.6431885
3	-0.09179688	0.09033203	0.6818848
3	-0.09838867	0.07275391	0.6270752
3	-0.09802246	0.09204102	0.6350098
3	-0.1148682	0.07495117	0.6544189
3	-0.1092529	0.06384277	0.6497803
3	-0.09960938	0.06359863	0.6715088
3	-0.09875488	0.1052246	0.6107178
3	-0.1083984	0.06750488	0.6176758
3	-0.1098633	0.06835938	0.6228027
3	-0.09655762	0.09020996	0.6549072
3	-0.1022949	0.09741211	0.6334229
3	-0.1101074	0.07702637	0.6108398
3	-0.0925293	0.08935547	0.6784668
3	-0.1036377	0.06225586	0.6462402
3	-0.08898926	0.1175537	0.6239014
3	-0.09631348	0.08605957	0.6435547
3	-0.1048584	0.06335449	0.6387939
3	-0.1057129	0.08886719	0.6241455
3	-0.1008301	0.08178711	0.6375732
3	-0.1027832	0.07421875	0.6523438
3	-0.1052246	0.07141113	0.6223145
3	-0.1014404	0.07678223	0.6522217
3	-0.1033935	0.07263184	0.6506348
3	-0.1046143	0.09619141	0.6246338
3	-0.1080322	0.07507324	0.6434326
3	-0.1051025	0.07836914	0.6490479
3	-0.1063232	0.08740234	0.6235352
3	-0.09887695	0.1134033	0.6407471
3	-0.105957	0.09545898	0.6204834
3	-0.1027832	0.1027832	0.642334
3	-0.09912109	0.08947754	0.6578369
3	-0.102417	0.08666992	0.6467285
3	-0.1109619	0.08764648	0.6116943
3	-0.1011963	0.09655762	0.651123
3	-0.1032715	0.06604004	0.6390381
3	-0.09753418	0.1069336	0.6431885
3	-0.1021729	0.08178711	0.6307373
3	-0.100708	0.09228516	0.6594238
3	-0.09863281	0.08410645	0.65979
3	-0.1033935	0.1079102	0.6286621
3	-0.1040039	0.09460449	0.6542969
3	-0.09985352	0.09094238	0.6450195
3	-0.1005859	0.09802246	0.6500244
3	-0.09997559	0.08874512	0.6224365
3	-0.1002197	0.09069824	0.6619873
3	-0.1029053	0.09094238	0.647583
3	-0.1052246	0.09570313	0.6315918
3	-0.1037598	0.09143066	0.6374512
3	-0.1057129	0.09326172	0.6329346
3	-0.1052246	0.102417	0.6433105
3	-0.1072998	0.08764648	0.6376953
3	-0.1030273	0.1098633	0.6361084
3	-0.112915	0.09558105	0.6262207
3	-0.1038818	0.09326172	0.6540527
3	-0.1026611	0.09643555	0.6361084
3	-0.1046143	0.0982666	0.6358643
3	-0.1080322	0.09008789	0.6420898
3	-0.1038818	0.09521484	0.6429443
3	-0.107544	0.09118652	0.6464844
3	-0.09814453	0.1060791	0.644165
3	-0.1086426	0.1025391	0.6499023
4	0.002197266	-0.9824219	-0.550293
4	0.01281738	-0.9776611	-0.5629883
4	0.005737305	-0.9886475	-0.5450439
4	-0.01623535	-0.9743652	-0.5367432
4	-0.008789063	-0.972168	-0.5374756
4	-0.008789063	-0.9960938	-0.5389404
4	-0.01123047	-0.9769288	-0.5609131
4	0.0008544922	-0.9864502	-0.546875
4	0.01257324	-1.006348	-0.578125
4	-0.002441406	-0.9770508	-0.5487061
4	0.004516602	-0.9605713	-0.5499268
4	-0.00402832	-0.9761963	-0.5372314
4	0.006225586	-0.9659424	-0.5715332
4	0.01269531	-0.9822999	-0.5688477
4	0.05407715	-0.9974365	-0.553833
4	0.03393555	-0.9674072	-0.4962158
4	0.03674316	-0.9731445	-0.5563965
4	0.005493164	-0.9351807	-0.5357666
4	0.02453613	-0.9779053	-0.5783691
4	-0.02172852	-1.008911	-0.6695557
4	-0.008789063	-0.980835	-0.564209
4	-0.004760742	-0.9321288	-0.5545654
4	0.05749512	-1.026001	-0.5010986
4	0.05517578	-0.9854736	-0.4259033
4	0.06018066	-0.9412842	-0.5318604
4	0.1030273	-1.024902	-0.5012207
4	0.1071777	-1.010376	-0.4737549
4	0.09899902	-0.9832764	-0.4862061
4	0.06323242	-0.9844971	-0.5186768
4	0.06762695	-0.9825439	-0.5007324
4	0.05419922	-0.9813233	-0.4987793
4	0.06640625	-1.025757	-0.4637451
4	0.03649902	-0.9700927	-0.5083008
4	0.02172852	-0.9949951	-0.4594727
4	0.05065918	-0.9849854	-0.4742432
4	0.03393555	-0.9990234	-0.4455566
4	0.03063965	-0.99646	-0.4991455
4	0.03588867	-0.9887695	-0.4492188
4	0.01733398	-0.9886475	-0.4637451
4	0.05004883	-1.018921	-0.5146484
4	0.05151367	-1.008301	-0.4975586
4	0.01623535	-0.9890136	-0.4887695
4	0.03723145	-1.007202	-0.5357666
4	0.04980469	-0.9945068	-0.4604492
4	0.01416016	-0.9835205	-0.4738769
4	0.03381348	-0.9975586	-0.5123291
4	0.03466797	-0.9873047	-0.4282227
4	0.01623535	-0.970459	-0.4146729
